date,open,high,low,close,open_hfq,high_hfq,low_hfq,close_hfq,close_original,adj_factor,adj_factor_hfq,volume,amount,turnover,EP,BM,EV_EBITDA,FCF_Yield,ROE,Gross_Profit,Accruals,Asset_Growth,NBIS_W,ATVR_5_20,REV1,MOM_2_20,IND_RS_5,VOL20,AMIHUD20,THEME_HEAT,RSI,MACD,stock_code,stock_name
2022-11-04,11.71,13.48,11.71,13.17,128.64,144.21,128.64,141.51,29.7,0.44343434343434346,4.764646464646464,236811,683859812.0,1.33,0.03103918756104629,0.25562016496124773,0.5003877551090532,0.018623512536627772,0.22757725268259993,0.25,-0.0005661904914086041,0.11680051846301544,1.704030000000007e-08,1.0091047040205534,-0.007633587786259444,0.13361234802074107,0.0037604957076489143,0.4644238828417033,0.1811139064400805,0.023267241694276762,62.146892630789374,0.16045288961906579,300394,天孚通信
2022-11-11,13.25,13.36,11.98,12.04,142.18,143.13,130.98,131.47,27.47,0.43829632326174006,4.785948307244267,195841,558131225.0,1.1,0.033952333901908605,0.27961109406475354,0.4887851760165501,0.020371400341145162,0.22885669869456446,0.25,-0.004660854594710771,0.11801937735804839,1.3587389999999997e-07,0.8136094673954433,0.027375201288244777,0.025180246973555476,-0.0670736767336243,0.42651372445985847,0.1416172243525667,-0.026456338859487866,47.249999983462494,0.023788483341460775,300394,天孚通信
2022-11-18,12.07,12.6,11.54,12.1,131.74,136.47,127.11,132.01,27.59,0.4385646973541138,4.7847046031170715,220750,609921755.0,1.24,0.03378397522140327,0.27822459277187045,0.4901453292575756,0.02027038513284196,0.22984255256146488,0.25,-0.01346193199617101,0.11895854692334264,4.366654e-07,0.8563535911010806,-0.0008123476848089783,0.016739334392390504,0.011451556322904066,0.4583488032933642,0.1450047650051512,-0.03210670028581384,45.768025058283634,-0.07383013020027107,300394,天孚通信
2022-11-25,12.03,12.11,11.09,11.11,131.43,132.1,123.1,123.33,25.66,0.4329696024941543,4.806313328137178,209954,557861559.0,1.176,0.03679442845895406,0.30301688321688863,0.4999837133137263,0.022076657075372434,0.23051951226693426,0.25,-0.013924499279555564,0.11960344975697088,1.8945939999999997e-07,0.9706974823796369,0.006999125109361293,-0.04806436096452993,-0.04817463602278804,0.359697464387414,0.1536382051971005,-0.037903404224332235,19.504643954394282,-0.27742050320743594,300394,天孚通信
2022-12-02,10.91,11.69,10.77,11.35,121.57,128.46,120.27,125.44,26.13,0.43436662839647916,4.800612323000383,174166,450510710.0,0.976,0.03601639649154006,0.29660947775679586,0.5163067931288616,0.021609837894924034,0.2308770703221444,0.25,-0.01881896214739146,0.11994407594362361,4.174441e-07,0.8691006232529741,-0.02970297029702973,-0.16627570643816225,-0.010424894898815262,0.3150896051967381,0.1604099526249399,-0.02140129414389993,43.60902253343887,-0.3233218691232054,300394,天孚通信
2022-12-09,11.36,11.68,10.72,10.88,125.53,128.32,119.86,121.3,25.21,0.43157477191590643,4.811582705275684,169013,434911313.0,0.9460000000000001,0.03757225185468562,0.30942257100548093,0.531923288170651,0.02254335111281137,0.2309096768587053,0.25,-0.009104929298098011,0.11997513842437846,2.385417e-07,0.8722913784350123,0.03475935828877008,-0.06722309628080225,-0.05706305277880597,0.3132082830641002,0.16273913109970364,-0.006302697736373259,29.83870966057492,-0.3190597031231057,300394,天孚通信
2022-12-16,10.92,11.57,10.86,10.96,121.62,127.33,121.12,121.98,25.36,0.4321766561514196,4.809936908517351,148938,382882795.0,0.8320000000000001,0.037298001841147774,0.3071640120930322,0.5433637730028577,0.022378801104688664,0.23061682577142964,0.25,-0.01729248181451729,0.11969615506024417,2.0674500000000007e-07,0.8468193383362017,-0.02168021680216814,-0.08564409547907492,0.0267305492279315,0.31756941027538305,0.19818830663468492,-0.004770942359151266,50.89605732213102,-0.25830601790283936,300394,天孚通信
2022-12-23,11.01,11.14,10.2,10.43,122.38,123.55,115.32,117.3,24.32,0.42886513157894735,4.823190789473684,133626,332787848.0,0.75,0.03919329819549181,0.32277253811501755,0.5540207760001079,0.023515978917295087,0.23000306257388778,0.25,-0.00965915719392783,0.11911145611572282,1.753411000000001e-07,0.8561643834639082,0.03874538745387457,-0.020841274683128908,-0.01148099412505954,0.34246941095530903,0.2283126379482869,-0.031954867996159216,32.236842090417255,-0.31323743205079957,300394,天孚通信
2022-12-30,10.42,11.12,10.36,10.95,117.21,123.37,116.67,121.93,25.35,0.4319526627218934,4.809861932938856,130401,327809935.0,0.728,0.03733206394328581,0.3074445271725692,0.5584933072408135,0.022399238365971484,0.22907791384482495,0.25,-0.021698242888906386,0.11823011704623347,1.6887509999999995e-07,0.8943488942390234,-0.02133580705009286,-0.04660278414584451,0.023358363257738324,0.3685868069092485,0.26762750356894804,0.015075259465600344,45.367412120282935,-0.20259496323322068,300394,天孚通信
2023-01-06,10.95,12.0,10.85,11.52,121.89,131.16,120.99,126.93,26.46,0.43537414965986393,4.797052154195011,171310,454530465.0,1.2,0.035484904529425314,0.2922324281718431,0.5580906695299058,0.02129094271765519,0.2281230899726333,0.25,0.03419396580416697,0.11732050807568878,3.116625e-07,1.2211259429807166,0.0008547008547008517,0.082650795879182,0.0153525438166493,0.3784615766341618,0.26626321154277327,0.07437440747567502,58.91719742596045,0.003355572069439816,300394,天孚通信
2023-01-13,11.54,11.68,11.16,11.26,127.11,128.37,123.73,124.59,25.94,0.43407864302235927,4.803006939090208,101158,265407974.0,0.5660000000000001,0.03630427177433211,0.2989802462290971,0.5530645863399817,0.021782563064599265,0.2266767413900776,0.25,-0.02105412738757862,0.11594265014445845,5.568142999999998e-07,0.7228607917339898,-0.0044130626654899086,0.006263536084738508,-0.051876161105448126,0.34831799655340234,0.24367752525112113,-0.0002588007619260133,66.80161939533508,0.030243220704074147,300394,天孚通信
2023-01-20,11.32,12.05,11.17,11.92,125.13,131.56,123.87,130.44,27.24,0.43759177679882527,4.788546255506608,137307,367654757.0,0.768,0.03429413592105533,0.2824259708506403,0.5459356417169853,0.0205764815526332,0.2249706370589789,0.25,0.00920388243055147,0.11431733698519438,5.877257e-07,0.9709228823045609,-0.011965811965811923,0.11914327456841167,0.02137737746086743,0.2796831755580335,0.19582312151673012,0.02984231829780787,73.42995164115852,0.135054315800069,300394,天孚通信
2023-02-03,12.07,14.33,11.87,14.23,131.74,151.68,130.03,150.87,31.78,0.44776589049716803,4.747325361862806,400464,1187908653.0,2.2380000000000004,0.028727062556498914,0.2365788877399601,0.5259534983944598,0.017236237533899346,0.22303125842580163,0.25,0.15119388903001016,0.11246979603717468,4.5769369999999994e-07,1.9359861590020775,-0.03745019920318726,0.13385246759175107,0.19605493305679533,0.40781446782012787,0.154034215515422,0.2752082299535921,91.94029846903989,0.4883961362090794,300394,天孚通信
2023-02-10,14.86,18.43,14.19,17.92,156.36,187.86,150.51,183.36,39.0,0.45948717948717954,4.701538461538462,1507135,5332010465.0,8.43,0.022811724340344845,0.18786370382475628,0.4925856735736818,0.013687034604206906,0.22088870772433802,0.25,0.13909128525523923,0.11042870406758996,1.3312119999999992e-07,2.80953174461558,-0.12100611828687957,0.2542571499644466,0.2728591808641546,0.6495772791200493,0.1252643441324985,0.9128770333665809,89.8749999842719,1.2929466841486406,300394,天孚通信
2023-02-17,17.46,19.94,16.99,17.38,179.31,201.22,175.21,178.59,37.94,0.4580917237743806,4.707169214549289,1343461,5355981074.0,7.5120000000000005,0.023520489078192153,0.1937006658538339,0.4413166691418775,0.014112293446915291,0.21857624074127358,0.25,-0.0025753851339007853,0.10822574206261225,1.9467020000000002e-07,1.5858138061729823,0.05084745762711851,0.5428943405079079,0.007508164879817425,0.7924307259983996,0.10721821142536499,0.40305918655744916,71.89277009742892,1.7765910298862906,300394,天孚通信
2023-02-24,17.65,20.15,17.13,19.3,181.02,203.07,176.38,195.55,41.71,0.4627187724766243,4.6883241428913935,887392,3515444832.0,4.964,0.021180626952278733,0.17443096230775296,0.3949766944933274,0.012708376171367239,0.21612975063360718,0.25,0.007622753628651481,0.1058951034882181,7.086429999999996e-08,0.8579329415683041,0.0011337868480725266,0.42042827374122826,0.11880666762321834,0.855106678606227,0.06987281328325054,-0.004206699020291143,68.6813186737713,1.6255478357260706,300394,天孚通信
2023-03-03,19.31,21.48,18.12,18.72,195.6,214.81,185.11,190.42,40.57,0.4614246980527483,4.693615972393394,918653,3829632023.0,5.136,0.021836864325800193,0.17983534041344193,0.35119303198225826,0.013102118595480116,0.21358721080989948,0.25,-0.001458572821052769,0.10347296355333863,1.8475599999999996e-07,0.788879502330253,-0.06948798328108663,0.32480760194268277,-0.02737615631133039,0.9383343657383559,0.05158833477571475,0.04546617600759413,46.71600369422733,1.517520411912951,300394,天孚通信
2023-03-10,18.38,19.15,17.42,17.81,187.41,194.2,178.95,182.37,38.78,0.45925734914904587,4.702681794739556,612972,2424293163.0,3.428,0.022952616517629403,0.18902400744186598,0.33361344647665636,0.013771569910577642,0.21098808552271586,0.25,-0.024468422140940083,0.10099691771321395,-9.970499999999987e-09,0.6517110266035796,-0.0038845726970033745,0.02767642741914622,-0.0271125127987506,0.7713287179722441,0.04617031628633443,-0.029471116587873568,48.35294116850657,0.9140961704071486,300394,天孚通信
2023-03-17,17.57,20.17,16.44,19.52,180.3,203.25,170.31,197.49,42.14,0.4632178452776459,4.686521120075938,792341,3083570770.0,4.43,0.020941910869824772,0.17246503957682544,0.33842062593095984,0.012565146521894863,0.2083727173208044,0.25,0.04319857829616005,0.09850539812827153,2.6111669999999994e-07,0.9867468537479284,0.01134328358208958,-0.019168321985996495,0.1283663944173148,0.939987078620144,0.057821803127365824,0.008364176203639728,54.45544553769238,0.5554580367531798,300394,天孚通信
2023-03-24,19.45,24.81,19.45,23.48,196.86,244.11,196.86,232.45,49.91,0.4704468042476458,4.657383289921859,1081412,5111224710.0,6.046,0.017409970195016167,0.14337809082366407,0.3232643579525036,0.0104459821170097,0.20578170086872416,0.25,0.0009323781383447019,0.09603707713601206,2.0598859999999993e-07,1.270168067200207,-0.03142488161859669,0.2179649284977253,0.16942463424105147,0.9466247913049011,0.058756590547876686,0.34741871808747554,70.83678541017633,1.5971784008980627,300394,天孚通信
2023-03-31,23.48,24.63,21.76,24.41,232.41,242.58,217.2,240.6,51.72,0.4719644238205723,4.651972157772621,857739,4170062877.0,4.796,0.016746665308438328,0.13791550891190626,0.31050315973695536,0.010047999185062996,0.20325525285323542,0.25,-0.004526644628257324,0.09363026699496632,2.2088829999999994e-07,1.0258823529192325,0.011338857392062751,0.23114658832241586,0.027322383333098887,0.9067950974760968,0.05776861119445466,0.03780426411112185,70.38834950772929,1.7103373287981576,300394,天孚通信
2023-04-07,24.78,34.63,23.99,32.46,243.88,330.73,236.91,311.61,67.5,0.4808888888888889,4.616444444444444,821095,5035698528.0,5.74,0.012593533585304363,0.1037128026044249,0.28632075477296826,0.007556120151182617,0.20130698517716067,0.25,-0.001665671321083505,0.09177425793738778,1.4429999999994792e-10,1.066954220153574,-0.09593717992488915,0.5269688484652671,0.40503080862179,1.0752013276195187,0.060615273822547854,0.3248981795428195,86.88711515840127,3.274697906892296,300394,天孚通信
2023-04-14,31.44,32.4,26.8,27.69,302.61,311.11,261.66,269.53,58.15,0.47618228718830613,4.6350816852966465,997723,6062500429.0,5.58,0.014762950530118439,0.12157882168796073,0.2517073451214731,0.008857770318071063,0.19899451819409616,0.25,-0.008686681144406952,0.08957129593241005,1.1268959999999994e-07,0.9837799717739109,0.08060200668896322,0.6414072114296846,-0.13924456573408261,1.1482993289557917,0.049673887402145546,0.007314271381453891,61.13167635718751,2.7371652950844734,300394,天孚通信
2023-04-21,27.26,34.52,26.06,30.67,265.75,329.74,255.18,295.86,64.0,0.47921875,4.6228125,1141810,7318173438.0,6.386000000000001,0.013328532774013028,0.10976581586369849,0.22597382331004245,0.007997119664407816,0.1968519674926326,0.25,0.012569345091739063,0.08753020396282533,9.033039999999997e-08,1.1442393836025042,-0.11726595400064799,0.299585998975888,0.14340911527757927,1.2612885712212787,0.0464494998423627,0.09501881601042947,61.373546508505704,2.7831594964744433,300394,天孚通信
2023-04-28,30.68,32.63,26.69,29.08,295.95,313.09,260.76,281.77,60.87,0.477739444718252,4.629045506817809,854733,5280690343.0,4.779999999999999,0.014057293678781965,0.11576745435143165,0.2114024384304132,0.008434376207269178,0.19491258885945528,0.25,-0.012871823049846937,0.08568266301480564,3.7530799999999844e-08,0.8617270596563598,0.058439326228944655,0.3082582718934699,-0.044804747303590964,1.2941895573462305,0.048529056835116866,-0.029243651442364717,49.064810784310964,1.7206824577713284,300394,天孚通信
2023-05-05,28.33,28.63,24.45,24.76,275.2,277.86,240.96,243.66,52.4,0.4725190839694657,4.65,380110,2062214890.0,5.3100000000000005,0.016509939425645378,0.13596597627381393,0.20783754314590647,0.009905963655387226,0.19420058544746227,0.25,-0.0025070877327623663,0.08500437594064533,1.3066049999999984e-07,0.8803722967263369,0.11966987620357628,0.05082587012389794,-0.16184489120261847,1.1873354971806056,0.04484695088908906,-0.11829533706026014,40.33107599486594,0.8823972773722559,300394,天孚通信
2023-05-12,24.77,27.23,23.53,24.86,243.75,265.53,232.86,244.56,52.6,0.4726235741444867,4.649429657794677,751567,3986012555.0,4.196,0.016443527762629914,0.13541904957922898,0.2197923542389529,0.009866116657577948,0.19259542286228243,0.25,-0.005989428804061392,0.08347522451368011,2.0201509999999986e-07,0.8165012648216287,0.007838283828382697,-0.1460474759338315,0.010764731275387684,1.0994000147112672,0.0433044194329649,-0.07058413238484355,35.49010139789057,-0.2821763572330376,300394,天孚通信
2023-05-19,25.38,30.89,23.58,27.31,249.15,297.79,233.31,266.16,57.4,0.47578397212543555,4.636933797909408,958709,5413221862.0,5.35,0.01496836690512558,0.12327050796556693,0.22490049229910292,0.008981020143075348,0.19125950067233552,0.25,0.008665816057869336,0.08220256382377064,8.665479999999994e-08,1.0560600078749296,-0.1830654645237162,-0.17468615112193886,0.08691753048819373,1.165681708292755,0.04714060246007595,0.1153152236230431,45.52313882979213,0.03229539306123286,300394,天孚通信
2023-05-26,26.88,34.09,25.16,33.11,262.38,325.96,247.26,317.32,68.77,0.4814599389268577,4.614221317434928,1127470,7126999073.0,6.292,0.012346303237057675,0.10167676147809221,0.23168636072899,0.007407781942234605,0.19021355450985034,0.25,0.024945486551277495,0.08120614758428184,-1.9898050000000022e-07,1.2180815022511262,-0.2142601218201361,-0.011810596135592766,0.2340201144332954,1.3017678534655508,0.04957940534277362,0.15120050012946637,68.26424870053671,1.025044058966401,300394,天孚通信
2023-06-02,34.76,39.28,34.07,35.17,331.86,371.77,325.83,335.55,72.82,0.4829717110683879,4.6079373798407035,1250168,9411494881.0,6.976000000000001,0.011623147574039793,0.09572128440544875,0.2193956693101358,0.006973888544423876,0.1894738191189757,0.25,-0.013171436581102243,0.08050144175636353,2.068021999999999e-07,1.2231086174941155,0.010312075983717861,0.4533916973849772,0.06041940191267403,1.230231253579733,0.041240536555748546,0.41648230160080385,67.6104972343006,2.6447239562447287,300394,天孚通信
2023-06-09,34.25,40.01,34.25,38.17,327.4,378.21,327.4,362.01,78.2,0.4881074168797954,4.629283887468031,898332,6846433109.0,5.012,0.010709617505343976,0.08819799770866209,0.19917673795804236,0.006425770503206385,0.1890517763667898,0.25,-0.00925594360280909,0.08009938449269198,1.9633109999999985e-07,0.848413034264098,0.051865572902884405,0.4752607455066413,0.12571863921844328,1.2485362676050067,0.04168287549493422,0.007096070763067943,76.05403192359903,2.8189105423535636,300394,天孚通信
2023-06-16,38.2,54.9,37.59,53.02,362.23,509.56,356.88,492.96,107.3,0.4941286113699907,4.594221808014911,1015720,9753204823.0,5.668,0.00771003583890946,0.06349523901432728,0.17388409671754407,0.004626021503345676,0.18895397702650393,0.25,0.00043327919770533275,0.08000621635998367,2.80386e-07,0.9467178887431649,0.04378585086042064,0.7082531597362763,0.32976085957340584,1.1901493731786639,0.03862873038137032,0.2958313916144802,76.41025640682776,5.516410471267605,300394,天孚通信
2023-06-23,53.38,62.35,51.34,53.22,496.15,575.26,478.11,494.76,107.7,0.494150417827298,4.593871866295264,623899,7031335110.0,5.803333333333334,0.0076810616343288155,0.06325662481284541,0.1548714613322249,0.004608636980597289,0.1890517763667898,0.25,0.0009515788013030989,0.08009938449269197,3.354421999999999e-07,0.9510737929767306,0.015364061456245803,0.826825557136199,-0.004826366056975617,1.2771008555261927,0.03419845629215209,0.2966688458987329,70.34248238769784,6.920109942294538,300394,天孚通信
2023-06-30,51.34,56.21,45.06,52.78,478.11,521.13,422.76,490.84,106.83,0.49405597678554714,4.594589534774876,938255,9462760110.0,5.226000000000001,0.007745094736244402,0.06378396310230453,0.13967512702744328,0.004647056841746641,0.1894738191189757,0.25,0.006446831817761879,0.08050144175636353,3.4610199999999935e-08,0.9893043066542488,-0.05328892589508749,0.3087220577574059,-0.00969850650087889,1.081743518827925,0.030565944247813084,-0.07908685194694846,68.7458526853297,5.19848492683947,300394,天孚通信
2023-07-07,52.32,52.89,46.39,48.16,486.75,491.83,434.46,450.12,97.78,0.49253426058498667,4.603395377377787,672023,6779772270.0,3.718,0.008488083475477151,0.06990277351618839,0.12767745832923283,0.0050928500852862905,0.19021355450985034,0.25,-0.007157379469677191,0.08120614758428184,2.398999999999997e-08,0.7462866318597694,-0.011070110701107083,0.30025162306742703,-0.06685912520026793,1.0995541146467047,0.030417694829545105,-0.007184417359339963,47.12286158426214,3.446519053842202,300394,天孚通信
2023-07-14,48.28,51.44,43.16,50.32,451.11,479.01,405.97,469.11,102.0,0.49333333333333335,4.599117647058824,856300,8191223488.0,4.74,0.008123730130742838,0.06690217751469858,0.12134590998718131,0.0048742380784457025,0.19125950067233552,0.25,0.012832209688483844,0.08220256382377063,3.4246579999999993e-07,0.9686318585681285,-0.06272810218978098,-0.14749934414470878,0.01954725402112878,0.9487363046699324,0.024074984765522483,-0.038364447684234214,50.019164428132356,1.915015782319081,300394,天孚通信
2023-07-21,51.1,55.98,43.67,44.84,475.99,519.06,410.52,420.82,91.27,0.4912895803659473,4.610715459625288,956815,9815250709.0,5.298,0.009116549959388482,0.07507844720204354,0.12328250824180349,0.005469929975633089,0.19259542286228243,0.25,-0.00032501380939903594,0.0834752245136801,7.694489999999997e-08,1.1164260878491954,0.1248339973439575,0.010548683393838298,-0.08148558904606995,0.8558516153801805,0.022000900607557928,0.05268103710934392,38.516020234269064,1.338929879894522,300394,天孚通信
2023-07-28,44.93,49.7,44.2,45.59,421.59,463.66,415.15,427.39,92.73,0.49164240267443116,4.608972285128869,760292,7165498196.0,4.208,0.008966573813971914,0.0738433334621547,0.1260955054338079,0.005379944288383148,0.19420058544746227,0.25,-0.007431526793059776,0.0850043759406453,4.5870039999999997e-07,0.9369850812527949,0.019883293710827754,-0.10574992912083614,-0.00935705645822038,0.8106955945006324,0.020739092350837384,-0.07151605742563497,45.64784052943831,0.17757936326272272,300394,天孚通信
2023-08-04,43.99,53.77,43.33,52.97,413.31,499.57,407.46,492.51,107.2,0.4941231343283582,4.594309701492537,988870,9474516597.0,5.474,0.007717313577099859,0.06355517410873386,0.12884195249253003,0.004630388146259916,0.19605007375748157,0.25,0.023740475544153348,0.0867662832480628,2.606894999999999e-07,1.1103448275636845,0.03963666391412046,0.03539532677865609,0.14212799918933894,1.015535358856337,0.024016884810128418,0.05373711298600129,49.18727914951017,0.5163535650980222,300394,天孚通信
2023-08-11,53.38,55.63,44.7,46.52,496.15,516.0,419.61,435.63,94.56,0.49196277495769886,4.6069162436548226,829437,8445837392.0,4.59,0.008787319436349517,0.07236710173129046,0.12701259810166354,0.00527239166180971,0.1981151807990014,0.25,-0.0153336214655483,0.08873359883872756,-1.213589e-07,0.9381706693727508,0.0034408602150537426,-0.04588962656340856,-0.08803994126331272,0.9359647712253476,0.020093947165602286,0.0368277161412449,50.54602183811372,0.3176727855531354,300394,天孚通信
2023-08-18,45.72,52.35,40.63,41.06,428.61,487.02,383.65,387.43,83.85,0.48968395945140136,4.620512820512821,971164,9113799038.0,5.3759999999999994,0.009955823189941052,0.08199019903895842,0.1294463031079874,0.00597349391396463,0.20036385283382632,0.25,0.021623654874987422,0.09087578685293674,-1.6373560000000004e-07,1.094462540694331,0.013408304498270018,0.055943733515668725,-0.0862258105713245,0.904267662678498,0.02082548782147591,-0.06480577206907308,45.4280155621401,-0.5500613898416518,300394,天孚通信
2023-08-25,41.19,45.98,39.07,39.37,388.6,430.86,369.88,372.58,80.55,0.4887647423960273,4.625450031036623,920598,7991246492.0,5.096,0.010383187710921503,0.08550971736194139,0.13202356420420217,0.006229912626552901,0.20276118690378372,0.25,0.009613716079134908,0.09315959713348662,-1.1727899999999992e-07,0.9925983638295169,-0.03250117757889792,-0.036540388559106574,-0.004099921174611998,1.0355549407758249,0.02607182635679219,-0.07577135107057355,26.961436168957903,-1.5104844525559997,300394,天孚通信
2023-09-01,42.59,43.58,38.99,39.6,400.98,409.71,369.21,374.56,80.99,0.48894925299419684,4.624768489937029,844021,7085431925.0,4.672,0.010322881317651,0.0850130700136271,0.13652611898865313,0.0061937287905906,0.20526997258001908,0.25,-0.013127661126101609,0.09554958132087371,-2.2926499999999944e-08,0.9469950339323604,0.006245496036512255,-0.21414783531404158,-0.023494897420519356,0.813592217499613,0.022624767135753215,-0.03377188420878317,31.564245808292483,-1.8563220023694313,300394,天孚通信
2023-09-08,39.6,40.07,35.63,36.54,374.61,378.75,339.55,347.61,75.0,0.48719999999999997,4.6348,620004,4841787695.0,3.432,0.01118735906346414,0.0921323911477732,0.1454095816994949,0.006712415438078483,0.20785126952789693,0.25,-0.016323845941354435,0.09800864306808366,-6.9039999999999604e-09,0.7390180878393837,0.04277248131924771,-0.15862926627854967,-0.05323139520780962,0.7602081100550807,0.02505745139754937,-0.05124427798831085,38.3996212095758,-2.3911273618642355,300394,天孚通信
2023-09-15,37.05,40.37,34.95,35.49,352.11,381.36,333.61,338.34,72.94,0.4865642994241843,4.63860707430765,731269,5675341933.0,4.048,0.011518346018004498,0.09485820153676057,0.15350053814049017,0.006911007610802699,0.21046501192278508,0.25,-0.003662386244452632,0.10049861383476145,-1.044259999999986e-08,0.9387755101823105,0.02989417989417975,-0.06461413416501871,-0.005788123567066594,0.7001573703472382,0.026671092840883977,-0.012308465101299376,32.628611695159975,-2.3013411717524193,300394,天孚通信
2023-09-22,35.02,43.37,34.0,43.37,334.2,407.82,325.2,407.82,88.38,0.49072188277890927,4.61439239646979,983657,7580807645.0,5.444,0.009425549923425862,0.0776231859013058,0.16104307395955703,0.005655329954055517,0.21307063033522938,0.25,0.059030935047441724,0.10298084532352349,1.0659799999999999e-07,1.2375539895149457,-0.015868517993766096,-0.10028740950163084,0.21673360613046877,0.9049657000120983,0.025696970588697122,0.03624087448328887,57.86542923057951,-1.6638081394166946,300394,天孚通信
2023-09-29,43.85,47.77,43.18,46.74,412.05,446.61,406.15,437.61,95.0,0.49200000000000005,4.606421052631579,993701,9098259560.0,6.8725000000000005,0.008745958497624723,0.07202647780358648,0.15871280740138524,0.005247575098574833,0.21512207756728902,0.25,0.014784460746529919,0.10493514795380587,7.621499999999958e-09,1.549033942526391,-0.03819049784041817,0.08919984870573516,0.2853163760571953,0.9053418067429849,0.025434212713453634,0.42488615658601336,74.75728154831747,0.4449333842167036,300394,天孚通信
2023-10-13,44.7,45.21,39.89,40.23,419.61,424.11,377.13,380.19,82.24,0.4891780155642023,4.622932879377432,875619,7630640814.0,4.846,0.01016122545809047,0.08368176914093048,0.15513836265483713,0.0060967352748542815,0.21761164135278244,0.25,-0.0112150200040246,0.1073068204873279,-1.869450000000006e-08,0.947316977794012,0.039516503951650406,0.17447379572328592,-0.13563475467011932,0.9113670716593057,0.02299708443639432,-0.04102441197837624,61.318051571831624,0.390458488075069,300394,天孚通信
2023-10-20,40.12,43.83,38.19,40.57,379.15,411.91,362.14,383.16,82.9,0.4893848009650181,4.621954161640531,1262551,10561703817.0,6.984,0.010076068527951185,0.08298046764948563,0.1519125233648704,0.006045641116770711,0.21998215412680935,0.25,0.01770235340597491,0.10956507957242637,-1.072237000000001e-07,1.1851349058003542,0.05588166236205683,0.1757544461749997,0.058363730422592686,0.8903014979563214,0.01899613486384455,-0.0293984953528329,40.6542056036772,0.09097054139045468,300394,天孚通信
2023-10-27,40.11,46.63,35.87,36.11,379.11,436.62,341.71,343.78,74.15,0.4869858395144976,4.636277815239379,1377608,11359121740.0,7.622,0.011320578791996112,0.09322950907060738,0.14664808499429802,0.006792347275197667,0.2221968217695879,0.25,-0.008881057016529572,0.1116748734446958,1.0181309999999994e-07,1.1347327675876921,0.024270591272914976,0.1087670181799043,-0.12731032677489829,0.9637273676981349,0.018100948525744877,-0.04206051402191375,27.547592383058998,-0.6468731884363237,300394,天孚通信
2023-11-03,36.37,36.71,33.27,34.65,346.08,349.09,318.76,330.96,71.3,0.48597475455820477,4.64179523141655,853195,6084750885.0,4.7219999999999995,0.011797578648744,0.0971577943012881,0.1545924542378904,0.0070785471892464,0.22422126912506843,0.25,-0.0016735397540795036,0.11360345475541839,1.4282839999999993e-07,0.781335318924773,-0.006310096153846256,-0.32578127224507036,-0.0602795812350394,0.5635894389687036,0.01781381033496825,-0.09306739213575425,32.09382150772706,-1.8819098219912647,300394,天孚通信
2023-11-10,35.38,40.72,34.7,38.18,337.39,384.51,331.41,362.05,78.21,0.4881728679197034,4.629203426671782,1121651,8598126612.0,6.208,0.01070681247194813,0.08817489713304434,0.1611189057431899,0.0064240874831688775,0.22602407355790144,0.25,-0.012667646080556788,0.11532088886237957,5.179949999999991e-08,0.9724310776790033,-0.0339074273412272,-0.06399310656843937,0.08306594583963967,0.6457937045250466,0.018020781068747643,0.09911406883082116,37.853107341638754,-1.0237617846449254,300394,天孚通信
2023-11-17,39.6,42.09,37.95,40.07,374.61,396.52,360.03,378.75,81.92,0.4891357421875,4.6234130859375,888705,7230263594.0,4.9159999999999995,0.010201799355602188,0.08401591146842109,0.16299441144158427,0.006121079613361312,0.22757725268259993,0.25,-0.009085240614652738,0.11680051846301542,7.763809999999994e-08,0.8379069370915645,0.02959028831562982,-0.010895743978825867,0.058832435774582637,0.6536470275946992,0.019882253193610845,0.04999621643433987,63.21766560955803,-0.14896384234236848,300394,天孚通信
2023-11-24,39.09,40.76,36.03,36.11,370.11,384.78,343.06,343.78,74.15,0.4869858395144976,4.636277815239379,591278,4637657766.0,3.268,0.011320578791996112,0.09322950907060738,0.16464794003153643,0.006792347275197667,0.22885669869456446,0.25,-0.02505028468847517,0.11801937735804839,9.658899999999994e-08,0.683896620264018,-0.008051529790660261,0.04182804525161965,-0.07436928064781712,0.549850624945259,0.021462132772034556,-0.026197257432422506,51.58371040257161,-0.3805596853781026,300394,天孚通信
2023-12-01,36.11,37.79,35.04,37.4,343.78,358.59,334.38,355.17,76.68,0.48774126238914967,4.631846635367762,533554,3967636954.0,2.9539999999999997,0.010930109630454,0.09001383883795809,0.16299879575536388,0.0065580657782724,0.22984255256146488,0.25,0.011211959219032475,0.11895854692334264,1.658295999999998e-07,0.681194511687278,-0.004222972972973027,0.03454957070090103,0.041738810224495104,0.5374637916331851,0.022505706873807558,-0.01781652841286416,39.309764305131864,-0.6843142542915928,300394,天孚通信
2023-12-08,37.71,49.27,37.56,48.35,357.96,459.88,356.61,451.78,98.15,0.49261334691798264,4.602954661232807,1196868,10249808609.0,6.622,0.008454728028520778,0.06962807802563872,0.16009628583437557,0.005072836817112466,0.23051951226693426,0.25,0.06600125217846343,0.11960344975697088,1.3419229999999994e-07,1.4914414414078505,-0.005921539600296066,0.06759311378366795,0.3104863414002059,0.7901418287102391,0.022637295758273945,0.25646843170979705,73.79421221311297,0.9838349649043181,300394,天孚通信
